u_g,g_r,r_i,i_z
1.419750000000000512e+00,5.172869999999996082e-01,2.222480000000004452e-01,1.040500000000008640e-01
1.716139999999999333e+00,6.754590000000000316e-01,2.569720000000010884e-01,5.993000000000137106e-02
1.556042999999998955e+00,5.369630000000000791e-01,2.551000000000023249e-01,6.968099999999921579e-02
1.499888999999999584e+00,6.221459999999989776e-01,2.134389999999992682e-01,1.292530000000020607e-01
1.114339999999998554e+00,3.905729999999998370e-01,7.717599999999968929e-02,1.150819999999992405e-01
2.386307999999999652e+00,1.110397999999999996e+00,4.769710000000007000e-01,2.333560000000005630e-01
2.472055000000001002e+00,1.059947000000001083e+00,4.063489999999987390e-01,1.828129999999994482e-01
1.033992000000001354e+00,4.758440000000021541e-01,2.028519999999964796e-01,-7.101100000000215573e-02
2.395728999999999331e+00,1.361501000000000516e+00,7.079129999999977940e-01,3.098179999999999268e-01
1.189316000000001594e+00,3.813349999999999795e-01,1.224969999999991899e-01,7.772500000000093223e-02
1.321962000000000970e+00,4.074629999999999086e-01,1.349320000000009401e-01,9.117799999999931515e-02
2.588217999999997687e+00,1.395703000000001026e+00,1.007359999999998479e+00,5.702630000000006305e-01
9.710900000000002308e-01,2.876219999999989341e-01,4.853699999999960824e-02,1.422170000000022583e-01
1.065171999999996899e+00,3.769840000000002078e-01,1.423240000000021155e-01,2.140299999999939473e-02
1.342400000000019133e-01,3.479530000000004009e-01,-3.034400000000303521e-02,1.174339999999993722e-01
2.527629999999998489e+00,1.368648999999997784e+00,6.360000000000010090e-01,3.766050000000014109e-01
1.315927000000002067e+00,4.591390000000004079e-01,1.764279999999978088e-01,7.081600000000065620e-02
2.416217000000003168e+00,1.157151999999999958e+00,4.693569999999986919e-01,2.958150000000010493e-01
3.702100000000001501e-01,1.585299999999989495e-01,2.742819999999994707e-01,-2.277000000000128921e-02
1.011697999999999098e+00,3.478679999999982897e-01,1.197240000000014959e-01,3.446399999999982811e-02
2.055258000000002028e+00,7.224259999999986803e-01,2.974240000000030193e-01,1.768649999999993838e-01
1.512364999999999071e+00,6.230410000000006221e-01,2.262820000000012044e-01,1.462220000000016285e-01
1.064679999999999183e+00,3.503679999999995687e-01,1.702020000000032951e-01,3.256999999999621309e-02
1.393222999999998990e+00,5.351889999999990266e-01,1.901200000000002888e-01,6.343100000000134742e-02
1.049264999999998338e+00,3.642119999999984259e-01,1.696390000000000953e-01,6.076300000000145474e-02
1.007778000000001839e+00,3.899229999999995755e-01,1.702940000000019438e-01,2.754199999999684678e-02
1.259199000000002400e+00,-1.092180000000020357e-01,-1.405369999999983577e-01,-4.981799999999836359e-02
1.248466000000000520e+00,4.850519999999995946e-01,1.914490000000022007e-01,5.717800000000039518e-02
2.655502999999999503e+00,1.409891000000001782e+00,7.613999999999983004e-01,4.311389999999999390e-01
8.293589999999966267e-01,2.671400000000012653e-01,8.923300000000011778e-02,1.122230000000001837e-01
1.834275000000001654e+00,8.211130000000004259e-01,2.752649999999974284e-01,-1.582410000000002981e-01
1.039146999999999821e+00,3.329060000000012565e-01,1.468800000000030082e-01,5.781699999999645456e-02
7.325000000000017053e-01,2.541140000000012833e-01,6.054299999999912529e-02,5.395299999999991769e-02
9.441349999999992804e-01,3.535480000000035261e-01,1.197529999999993322e-01,7.987800000000078171e-02
1.682610000000000383e+00,6.696349999999959834e-01,2.510510000000039099e-01,1.073269999999979518e-01
2.273391000000000162e+00,9.402930000000004895e-01,3.149639999999997997e-01,2.023299999999998988e-01
7.030199999999808824e-02,2.377040000000008035e-01,-5.000300000000024170e-02,-7.252100000000183400e-02
9.406509999999990157e-01,4.115220000000014977e-01,1.085579999999986001e-01,8.897400000000033060e-02
9.863110000000006039e-01,2.706990000000004670e-01,8.678799999999853299e-02,8.466000000000306613e-02
1.345186999999999244e+00,5.464380000000019777e-01,2.311879999999995050e-01,1.844970000000003552e-01
1.086836000000001690e+00,3.776949999999992258e-01,1.106249999999988631e-01,5.887000000000242039e-02
8.949970000000000425e-01,2.714040000000004227e-01,6.115699999999790748e-02,5.255700000000018690e-02
9.927349999999997010e-01,3.658749999999990621e-01,1.398609999999997910e-01,1.878300000000265868e-02
2.108650000000000801e+00,8.771709999999988128e-01,2.736040000000006245e-01,2.129180000000001627e-01
8.764250000000011198e-01,2.914600000000007185e-01,6.810899999999975307e-02,1.078529999999986444e-01
2.071636000000001587e+00,8.496729999999956817e-01,3.495670000000039579e-01,2.359429999999989036e-01
5.836869999999976244e-01,1.316360000000003083e-01,2.664430000000024279e-01,3.108999999999895181e-02
1.106018000000002388e+00,2.620259999999987599e-01,7.460999999999984311e-02,7.875599999999849388e-02
1.547437000000002172e+00,6.176019999999979859e-01,1.911050000000003024e-01,1.364530000000030441e-01
1.108167999999999154e+00,4.990379999999987604e-01,1.847080000000005384e-01,1.324489999999975964e-01
1.147779999999997358e+00,4.770310000000037576e-01,1.780889999999963891e-01,9.769500000000164164e-02
8.626160000000027139e-01,3.813069999999996185e-01,1.275219999999990250e-01,8.033299999999954366e-02
-1.682379999999987774e-01,3.041860000000013997e-01,7.439600000000012869e-02,3.491999999999961801e-02
1.330975000000002240e+00,5.972969999999975244e-01,2.650950000000023010e-01,1.426090000000002078e-01
9.337420000000022924e-01,3.623949999999993565e-01,9.801499999999663260e-02,1.030080000000026530e-01
2.308801999999996468e+00,1.076098999999999251e+00,4.532610000000012462e-01,2.890639999999997656e-01
1.164248000000000616e+00,4.808569999999967592e-01,2.001099999999986778e-01,1.209910000000036234e-01
1.093472000000000222e+00,3.837679999999981106e-01,4.546400000000261343e-02,-1.372699999999937859e-02
1.651752999999999361e+00,6.547049999999998704e-01,2.765100000000018099e-01,1.790890000000011639e-01
1.295543999999999585e+00,4.355159999999997922e-01,1.436790000000023326e-01,3.193299999999865690e-02
1.480671000000000959e+00,5.759629999999997807e-01,2.050999999999998380e-01,8.229500000000200544e-02
8.402689999999992665e-01,3.242219999999989000e-01,1.364580000000010784e-01,2.389499999999955548e-02
2.611819999999998032e+00,1.359707000000000221e+00,7.080079999999977503e-01,3.208420000000025141e-01
1.191852000000000800e+00,4.184060000000009438e-01,2.036269999999973379e-01,1.501000000000018986e-02
1.024123999999996926e+00,4.265639999999990550e-01,1.605030000000020607e-01,7.241399999999842407e-02
1.631064999999999543e+00,5.969759999999979527e-01,2.301420000000007349e-01,1.405969999999996389e-01
1.649580000000000268e+00,6.695379999999993004e-01,2.539219999999993149e-01,1.510060000000006397e-01
1.270322000000000173e+00,4.379920000000012692e-01,1.365339999999992671e-01,4.771399999999914598e-02
2.420289999999997832e+00,1.042195000000003091e+00,4.236040000000009798e-01,2.770869999999980848e-01
1.652241000000000071e+00,6.645089999999989061e-01,2.044220000000009918e-01,1.895009999999999195e-01
1.268551000000002205e+00,5.338519999999995491e-01,1.940610000000013713e-01,1.449129999999989593e-01
9.557609999999989725e-01,3.396509999999999252e-01,1.050090000000025725e-01,5.413199999999918077e-02
1.359818000000000637e+00,5.708750000000009095e-01,1.933779999999991617e-01,7.541099999999900660e-02
1.648284999999997780e+00,6.328110000000002344e-01,2.004760000000018749e-01,1.893250000000001876e-01
1.118351000000000539e+00,4.163270000000025561e-01,1.750310000000006028e-01,5.836499999999844590e-02
9.205330000000024882e-01,3.139449999999968099e-01,6.570899999999824104e-02,4.107800000000594309e-02
1.525656000000001455e+00,6.217480000000001894e-01,2.461929999999981078e-01,1.432300000000026330e-01
9.855640000000001066e-01,1.895980000000001553e-01,1.852200000000081559e-02,-1.123199999999968668e-02
2.481670000000001153e+00,1.017775000000000318e+00,3.663780000000009807e-01,2.073029999999995709e-01
1.665645999999998850e+00,6.771969999999996048e-01,8.945199999999786655e-02,1.815550000000030195e-01
1.447727000000000430e+00,5.854280000000002815e-01,2.072509999999994079e-01,1.384539999999994109e-01
2.011306999999998624e+00,8.287409999999972854e-01,2.595580000000019538e-01,2.147399999999990428e-01
2.428141000000000105e+00,1.156680999999998960e+00,4.528999999999996362e-01,3.125990000000005153e-01
1.487248000000001014e+00,5.923759999999980153e-01,1.941760000000023467e-01,1.116160000000014918e-01
1.803733999999998616e+00,7.174320000000022901e-01,2.708969999999979450e-01,1.577190000000019410e-01
1.499372000000001037e+00,5.303179999999976246e-01,1.558410000000023388e-01,1.394219999999997128e-01
2.494246000000000407e+00,1.035186999999998747e+00,4.029600000000002069e-01,1.975119999999996878e-01
2.769643999999999551e+00,1.364822000000000202e+00,6.556260000000015964e-01,3.219579999999986342e-01
3.455510000000003856e-01,2.322670000000002233e-01,3.682829999999981396e-01,3.084070000000025402e-01
1.556895999999998281e+00,5.416780000000045447e-01,1.467949999999973443e-01,7.844100000000153727e-02
2.345627000000003903e+00,1.004285999999996903e+00,3.588690000000003266e-01,1.968540000000018608e-01
1.501856000000000080e+00,6.101490000000033831e-01,2.355199999999975091e-01,1.049760000000006244e-01
9.481680000000025643e-01,2.490819999999978052e-01,1.246400000000029706e-01,3.427299999999533497e-02
-2.894119999999986703e-01,-4.900739999999998986e-01,-3.547739999999990346e-01,-3.177470000000006678e-01
9.226150000000004070e-01,2.744560000000042521e-01,8.416299999999665715e-02,-1.029600000000030491e-02
2.488007000000003188e+00,1.157922999999996705e+00,4.585119999999989204e-01,2.448740000000029227e-01
1.348006999999999067e+00,4.567620000000012226e-01,1.922129999999988570e-01,7.120899999999963370e-02
1.179097999999999757e+00,4.235840000000017369e-01,1.806599999999995987e-01,7.978400000000007708e-02
9.508890000000000953e-01,3.882659999999980016e-01,9.342200000000033810e-02,2.339199999999763691e-02
7.643099999999947158e-02,2.488900000000029422e-01,-1.785999999999887677e-02,3.209399999999718034e-02
1.272359999999999047e+00,4.650710000000017885e-01,1.889779999999987581e-01,7.206600000000307205e-02
1.863780999999999466e+00,7.534309999999990737e-01,3.276959999999995432e-01,1.364200000000010959e-01
8.456710000000029481e-01,2.715069999999961681e-01,8.474300000000312139e-02,2.073899999999895272e-02
9.605940000000003920e-01,2.659839999999995541e-01,5.657199999999917850e-02,1.052700000000328373e-02
1.711207999999995621e+00,6.183390000000024145e-01,2.517300000000002314e-01,6.588799999999928048e-02
3.864119999999999777e-01,6.040600000000040382e-02,-6.231999999997128725e-03,3.161599999999999966e-01
2.533018000000001990e+00,1.195230999999999710e+00,4.179409999999990077e-01,2.538329999999984210e-01
1.268823999999998620e+00,4.952830000000005839e-01,2.802220000000019695e-01,7.553300000000007230e-02
1.106152000000001578e+00,5.222280000000019129e-01,1.761470000000002756e-01,1.266329999999982192e-01
1.214952999999997729e+00,5.223200000000005616e-01,1.485060000000011371e-01,1.125679999999995573e-01
1.272213000000000704e+00,5.395929999999982130e-01,1.564760000000013918e-01,1.117999999999987892e-01
1.182124999999999204e+00,4.187469999999997583e-01,1.648539999999982797e-01,4.259500000000215891e-02
1.669912000000000063e+00,7.256999999999997897e-01,3.627040000000008035e-01,1.701409999999974332e-01
8.359810000000003072e-01,3.074989999999999668e-01,9.131400000000056139e-02,6.691199999999852821e-02
9.087139999999997997e-01,2.539200000000008117e-01,1.096150000000015723e-01,1.373439999999988004e-01
8.527560000000029561e-01,3.992429999999984602e-01,7.394199999999884199e-02,7.132299999999958118e-02
1.217673000000001338e+00,4.818089999999983775e-01,2.249889999999972190e-01,1.139720000000004063e-01
2.051120999999998418e+00,8.819890000000008001e-01,3.448880000000009716e-01,1.885460000000005465e-01
2.636088999999998350e+00,1.375178999999999263e+00,7.831119999999991421e-01,4.386700000000018917e-01
1.138746000000001146e+00,4.082989999999995234e-01,1.868690000000015061e-01,2.742499999999736815e-02
2.568732999999998157e+00,1.077448000000002182e+00,4.296099999999984931e-01,2.220300000000001717e-01
8.997129999999984307e-01,4.271700000000002717e-01,1.007899999999999352e-01,4.934300000000035880e-02
1.198019999999999641e-01,3.715879999999991412e-01,1.872159999999993829e-01,-1.895499999999827878e-02
1.494270000000000209e+00,6.253689999999991755e-01,3.091640000000026589e-01,1.370439999999994996e-01
1.628633000000000663e+00,6.516579999999976280e-01,2.441290000000009286e-01,1.440470000000004802e-01
1.047700999999999993e+00,3.720839999999974168e-01,1.130770000000005382e-01,4.337900000000161072e-02
1.121363000000002330e+00,4.079339999999973543e-01,1.352210000000049206e-01,6.546200000000013119e-02
1.071808999999998235e+00,4.175840000000015095e-01,1.593319999999991410e-01,7.087200000000137834e-02
2.316134000000001691e+00,1.014277999999997348e+00,3.375100000000017531e-01,1.874079999999977986e-01
7.922200000000003683e-01,3.623599999999989052e-01,1.098689999999997724e-01,5.011299999999963006e-02
8.926009999999990896e-01,3.290600000000019065e-01,1.390399999999978320e-01,2.502200000000343039e-02
1.864430000000002252e+00,6.706530000000014979e-01,2.651659999999971262e-01,1.213280000000001024e-01
1.232057000000001068e+00,4.189059999999997785e-01,1.866529999999997358e-01,6.727199999999911029e-02
1.420725000000000904e+00,5.613840000000003272e-01,2.394160000000020716e-01,9.687999999999874490e-02
2.690214000000000993e+00,1.264476000000000155e+00,4.683910000000004459e-01,2.725530000000002673e-01
1.144100000000001671e+00,4.836999999999989086e-01,1.986050000000005866e-01,9.781999999999868578e-02
2.600578999999999752e+00,1.405992000000001241e+00,6.628019999999992251e-01,4.026390000000006353e-01
1.032181000000001347e+00,2.487909999999970978e-01,1.205080000000045004e-01,1.545299999999727447e-02
2.513460000000002026e+00,1.301004999999999967e+00,7.586079999999988388e-01,3.922080000000018885e-01
1.186457000000000761e+00,4.208539999999985071e-01,1.792049999999996146e-01,2.006399999999786132e-02
1.244723999999997943e+00,3.920649999999987756e-01,1.850610000000010302e-01,5.570400000000219620e-02
1.080767000000001588e+00,3.898049999999990689e-01,1.146710000000012997e-01,7.508299999999934471e-02
1.797390000000000043e+00,7.143019999999999925e-01,2.644830000000020220e-01,1.664519999999996003e-01
9.530239999999956524e-01,1.129450000000034038e-01,-1.018900000000044770e-02,-4.315800000000180603e-02
9.270819999999986294e-01,3.010180000000026723e-01,1.267539999999982570e-01,7.548599999999794363e-02
2.069631999999998584e+00,8.183410000000002071e-01,2.992409999999985359e-01,1.461740000000020245e-01
1.893660999999998040e+00,7.676800000000039148e-01,2.786489999999979261e-01,9.376199999999990098e-02
1.528325999999999851e+00,6.691780000000022710e-01,2.576559999999972206e-01,8.153900000000291470e-02
2.460846000000000089e+00,9.915690000000019211e-01,3.578440000000000509e-01,2.011939999999974305e-01
2.275590999999995034e+00,9.393960000000021182e-01,3.707050000000009504e-01,2.045069999999995503e-01
2.225708000000000908e+00,8.883660000000013213e-01,3.022010000000001639e-01,2.071339999999999293e-01
1.991908999999999708e+00,8.373129999999981976e-01,2.913170000000029347e-01,1.464040000000004227e-01
1.264943999999999846e+00,4.964610000000000412e-01,1.606059999999995824e-01,4.165199999999913416e-02
8.162629999999992947e-01,2.340529999999994004e-01,7.171300000000258024e-02,-5.982600000000104501e-02
1.081470999999996963e+00,4.231680000000004327e-01,1.788019999999974630e-01,1.691500000000445425e-02
2.767443000000000097e+00,1.266151999999998168e+00,5.076550000000015217e-01,2.916989999999994865e-01
9.146939999999990079e-01,2.169889999999981001e-01,8.812499999999978684e-02,3.464800000000067826e-02
1.074850000000001415e+00,2.899779999999978486e-01,1.127159999999989282e-01,-7.569299999999756778e-02
8.719669999999979382e-01,3.164040000000021280e-01,9.969200000000100204e-02,5.015499999999661895e-02
1.030434000000003181e+00,4.162999999999996703e-01,1.484720000000017137e-01,6.137999999999976808e-02
